cod_prod_lj;cod_loja;cod_produto;ref_varejista;dia;semana;mes;decr_mes;trimestre;ano;periodo;periodo2;valor;quantidade;indicador3
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;84.63;7;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;30.98;2;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;220.31;19;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;106.93;7;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;53.98;2;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;276.34;16;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;258.05;15;
;7104;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;107.94;6;
;7104;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;339.0;10;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;91.44;6;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;197.37;13;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;891.97;43;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;882.78;42;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;104.74;3;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;107.97;3;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;786.8;17;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1025.32;31;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1428.25;43;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;59.99;1;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;182.47;3;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;525.15;45;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;105.34;6;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;57.98;2;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;471.97;27;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;658.89;38;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;80.98;2;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;276.09;11;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;111.96;4;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;479.28;40;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;262.83;17;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;580.06;49;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;184.39;12;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;110.96;4;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;141.92;8;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;247.36;14;
;7105;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;222.78;6;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;123.22;8;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;141.5;10;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;199.7;10;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;449.74;22;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;37.47;1;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;140.46;4;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;557.3;12;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;435.83;13;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;471.44;14;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;281.77;23;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;222.41;19;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;36.98;2;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;27.49;1;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;468.41;27;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;473.2;27;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;41.24;1;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;57.98;2;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;56.48;2;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;310.74;26;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;109.13;7;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;403.17;33;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;151.25;10;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;27.49;1;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;40.99;1;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;170.9;10;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;16.99;1;
;7107;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;123.74;4;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.26;4;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;162.29;11;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;253.29;13;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;566.09;29;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;177.63;5;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;35.49;1;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;459.0;10;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;225.27;7;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;331.71;10;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;194.23;17;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;127.09;11;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;17.99;1;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;239.67;14;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;496.37;30;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;110.07;3;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;28.99;1;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;142.88;12;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;92.94;6;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;166.91;14;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;30.98;2;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;54.98;2;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;38.99;1;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;34.98;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;141.42;8;
;7109;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;77.49;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;108.23;7;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;101.43;7;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;259.95;13;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;222.68;11;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;76.3;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;76.3;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;324.55;7;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;294.94;9;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;131.6;4;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;375.48;31;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;284.14;23;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;85.85;5;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;377.69;21;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;82.48;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;54.98;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;28.99;1;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;309.92;26;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;82.3;5;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;229.31;19;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;45.87;3;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;38.99;1;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;343.8;20;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;157.71;9;
;71010;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;89.95;5;
;71010;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;837.72;24;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;304.8;20;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;386.43;27;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;654.03;33;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1091.24;55;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;215.94;6;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;176.72;5;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;610.57;14;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;958.76;29;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1532.77;46;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;62.49;1;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;733.76;64;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;383.68;32;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;255.86;14;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;26.99;1;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;995.85;59;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1524.72;88;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;722.69;22;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;389.86;14;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;80.97;3;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;408.46;34;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;194.47;13;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;953.39;81;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;500.67;33;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;53.98;2;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;200.95;5;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;103.94;6;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;188.49;11;
;71011;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;35.98;2;
;71011;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;101.7;3;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;146.2;10;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;196.66;13;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;719.59;35;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;783.22;38;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;278.23;8;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;121.16;4;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;468.75;10;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1165.05;35;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1399.14;42;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;184.97;3;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;62.49;1;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;425.87;37;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;367.25;31;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;263.65;15;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;616.48;35;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;933.69;54;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;373.41;9;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;140.95;5;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;26.99;1;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;448.07;38;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;202.87;13;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;541.75;45;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;182.88;12;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;26.99;1;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;81.98;2;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;354.3;20;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;213.38;12;
;71012;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1231.09;35;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;458.8;30;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;594.84;38;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1250.67;59;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1810.7;87;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;285.63;8;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;299.76;8;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1340.85;29;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;2066.9;62;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;2252.16;68;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;182.47;3;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;119.98;2;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;758.49;62;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;455.32;38;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;142.32;8;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;54.98;2;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;2671.82;156;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;3248.74;189;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;575.77;14;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;423.33;15;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;227.42;8;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;952.15;78;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;463.32;30;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1144.31;95;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;534.95;35;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;249.41;9;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;334.11;9;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;99.35;6;
;71014;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;67.8;2;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;29.98;2;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;19.97;1;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;159.76;8;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;35.99;1;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;35.99;1;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;45.9;1;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;200.11;6;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;370.03;11;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;155.87;13;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;107.91;9;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;124.83;7;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;403.72;23;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;80.98;2;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;84.97;3;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;49.26;4;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;46.97;3;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;103.91;9;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;61.96;4;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;34.98;2;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;154.51;9;
;71016;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;17.99;1;
;71016;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;249.99;7;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;101.73;7;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;242.1;17;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;443.21;22;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;685.54;34;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;35.99;1;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;68.75;2;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;599.95;13;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;322.42;10;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;736.29;22;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;59.99;1;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;124.98;2;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;366.89;31;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;263.78;22;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;141.32;8;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;231.21;13;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;782.55;46;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;321.83;8;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;379.78;14;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;169.46;6;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;396.95;33;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;106.93;7;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;532.45;45;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;212.87;14;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;107.96;4;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;517.7;30;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;137.52;8;
;71017;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;698.21;20;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;151.9;10;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;417.86;29;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1375.16;68;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1357.27;69;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;225.9;7;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;176.72;5;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;974.22;21;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;999.0;31;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1480.89;45;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;362.44;6;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;661.84;56;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;517.96;44;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;161.91;9;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;26.99;1;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1042.7;60;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1299.0;77;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;448.39;11;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;140.95;5;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;84.97;3;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;709.91;60;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;352.77;23;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1025.46;86;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;366.31;24;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;83.97;3;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;266.85;15;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;159.41;9;
;71018;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;35.68;2;
;71018;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;928.44;26;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;147.1;10;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;388.64;26;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1190.34;57;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1516.92;74;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;101.74;3;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;68.98;2;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;691.75;15;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1047.77;32;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;997.84;30;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;476.55;40;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;482.25;40;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;389.98;22;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;27.49;1;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;884.31;52;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1863.34;109;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;323.93;8;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;141.95;5;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;85.47;3;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;642.08;53;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;277.32;18;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1241.96;104;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;347.27;23;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;54.98;2;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;38.99;1;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;87.95;5;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;141.92;8;
;71019;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;53.97;3;
;71019;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;135.6;4;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;108.43;7;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;107.03;7;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;480.23;24;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;386.78;18;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;74.94;2;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;112.41;3;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;642.6;14;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;265.91;8;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;635.94;19;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;394.46;34;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;281.47;23;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.97;3;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;402.76;23;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;443.97;25;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;128.22;3;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;170.86;14;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;170.99;11;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;206.33;17;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.48;2;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;38.99;1;
